tipo;conta;data;banco;valor
Saídas;Outras despesas;05/09/2023;Inter;-1,22
Saídas;Despesas bancárias;05/09/2023;Inter;-16,04
Entradas;Receita de aplicações;05/09/2023;Inter;345,67
Entradas;Transferências de entradas;05/09/2023;Inter;0
Saídas;Transferências de saídas;05/09/2023;Inter;0
Entradas;Vendas de produtos;06/09/2023;Itau Unibanco;4188116,98
Saídas;Fretes;06/09/2023;Itau Unibanco;-2225,05
Saídas;ICMS;06/09/2023;Itau Unibanco;-2087457,86
Saídas;PIS;06/09/2023;Itau Unibanco;-104989,06
Saídas;COFINS;06/09/2023;Itau Unibanco;-616772,3
Saídas;Matéria-prima;06/09/2023;Itau Unibanco;-2959288,84
Saídas;Insumos de produção;06/09/2023;Itau Unibanco;-13965,43
Saídas;Insumos;06/09/2023;Itau Unibanco;-3407,63
Saídas;Serviços terceirizados;06/09/2023;Itau Unibanco;-753,62
Saídas;Peças de manutenção;06/09/2023;Itau Unibanco;-1825,31
Saídas;Material de consumo;06/09/2023;Itau Unibanco;-654,62
Saídas;Despesas com viagens;06/09/2023;Itau Unibanco;-130,35
Saídas;Outras despesas;06/09/2023;Itau Unibanco;-229,66
Saídas;Despesas bancárias;06/09/2023;Itau Unibanco;-1586,1
Entradas;Receita de aplicações;06/09/2023;Itau Unibanco;21281,28
Entradas;Transferências de entradas;06/09/2023;Itau Unibanco;0
Saídas;Transferências de saídas;06/09/2023;Itau Unibanco;0
Saídas;Imposto de Renda / CSLL;06/09/2023;Itau Unibanco;-884177,54
Entradas;Vendas de produtos;06/09/2023;Bradesco;228978,89
Saídas;Fretes;06/09/2023;Bradesco;-65,18
Saídas;ICMS;06/09/2023;Bradesco;-77697,22
Saídas;PIS;06/09/2023;Bradesco;-3796,95
Saídas;COFINS;06/09/2023;Bradesco;-24204,5
Saídas;Matéria-prima;06/09/2023;Bradesco;-109636,16
Saídas;Insumos de produção;06/09/2023;Bradesco;-1089,51
Saídas;Insumos;06/09/2023;Bradesco;-165,2
Saídas;Serviços terceirizados;06/09/2023;Bradesco;-30,66
Saídas;Peças de manutenção;06/09/2023;Bradesco;-90,42
Saídas;Material de consumo;06/09/2023;Bradesco;-29,61
Saídas;Despesas com viagens;06/09/2023;Bradesco;-7,1
Saídas;Outras despesas;06/09/2023;Bradesco;-7,97
Saídas;Despesas bancárias;06/09/2023;Bradesco;-59,25
Entradas;Receita de aplicações;06/09/2023;Bradesco;1060,83
Entradas;Transferências de entradas;06/09/2023;Bradesco;0
Saídas;Transferências de saídas;06/09/2023;Bradesco;0
Saídas;Imposto de Renda / CSLL;06/09/2023;Bradesco;-37495,58
Entradas;Vendas de produtos;06/09/2023;Inter;77998,32
Saídas;Fretes;06/09/2023;Inter;-23,74
Saídas;ICMS;06/09/2023;Inter;-15247,27
Saídas;PIS;06/09/2023;Inter;-1119,29
Saídas;COFINS;06/09/2023;Inter;-5424,55
Saídas;Matéria-prima;06/09/2023;Inter;-23541,54
Saídas;Insumos de produção;06/09/2023;Inter;-237,69
Saídas;Insumos;06/09/2023;Inter;-40,61
Saídas;Serviços terceirizados;06/09/2023;Inter;-7,7
Saídas;Peças de manutenção;06/09/2023;Inter;-21,31
Saídas;Material de consumo;06/09/2023;Inter;-4,4
Saídas;Despesas com viagens;06/09/2023;Inter;-1,48
Saídas;Outras despesas;06/09/2023;Inter;-1,7
Saídas;Despesas bancárias;06/09/2023;Inter;-23,52
Entradas;Receita de aplicações;06/09/2023;Inter;313,9
Entradas;Transferências de entradas;06/09/2023;Inter;0
Saídas;Transferências de saídas;06/09/2023;Inter;0
Saídas;Imposto de Renda / CSLL;06/09/2023;Inter;-11754,11
Entradas;Vendas de produtos;08/09/2023;Itau Unibanco;4319281,33
Saídas;Fretes;08/09/2023;Itau Unibanco;-2199,75
Saídas;Matéria-prima;08/09/2023;Itau Unibanco;-2901731,26
Saídas;Insumos de produção;08/09/2023;Itau Unibanco;-18982,21
Saídas;Insumos;08/09/2023;Itau Unibanco;-3037,32
Saídas;Serviços terceirizados;08/09/2023;Itau Unibanco;-687,79
Saídas;Peças de manutenção;08/09/2023;Itau Unibanco;-2089,08
Saídas;Material de consumo;08/09/2023;Itau Unibanco;-549,04
Saídas;Despesas com viagens;08/09/2023;Itau Unibanco;-130,2
Saídas;Outras despesas;08/09/2023;Itau Unibanco;-239,05
Saídas;Despesas bancárias;08/09/2023;Itau Unibanco;-1668,93
Entradas;Receita de aplicações;08/09/2023;Itau Unibanco;28569,01
Saídas;Pagamento de empréstimos;08/09/2023;Itau Unibanco;-534619,12
Entradas;Transferências de entradas;08/09/2023;Itau Unibanco;0
Saídas;Transferências de saídas;08/09/2023;Itau Unibanco;0
Entradas;Vendas de produtos;08/09/2023;Bradesco;256842,55
Saídas;Fretes;08/09/2023;Bradesco;-72,18
Saídas;Matéria-prima;08/09/2023;Bradesco;-145453,17
Saídas;Insumos de produção;08/09/2023;Bradesco;-1039,9
Saídas;Insumos;08/09/2023;Bradesco;-153,52
Saídas;Serviços terceirizados;08/09/2023;Bradesco;-29,65
Saídas;Peças de manutenção;08/09/2023;Bradesco;-65,46
Saídas;Material de consumo;08/09/2023;Bradesco;-31,41
Saídas;Despesas com viagens;08/09/2023;Bradesco;-7,05
Saídas;Outras despesas;08/09/2023;Bradesco;-6,93
Saídas;Despesas bancárias;08/09/2023;Bradesco;-51,41
Entradas;Receita de aplicações;08/09/2023;Bradesco;1302,69
Saídas;Pagamento de empréstimos;08/09/2023;Bradesco;-21937,95
Entradas;Transferências de entradas;08/09/2023;Bradesco;0
Saídas;Transferências de saídas;08/09/2023;Bradesco;0
Entradas;Vendas de produtos;08/09/2023;Inter;71004,23
Saídas;Fretes;08/09/2023;Inter;-19,19
Saídas;Matéria-prima;08/09/2023;Inter;-25497,11
Saídas;Insumos de produção;08/09/2023;Inter;-274,55
Saídas;Insumos;08/09/2023;Inter;-57,97
Saídas;Serviços terceirizados;08/09/2023;Inter;-8,76
Saídas;Peças de manutenção;08/09/2023;Inter;-26,09
Saídas;Material de consumo;08/09/2023;Inter;-3,84
Saídas;Despesas com viagens;08/09/2023;Inter;-1,64
Saídas;Outras despesas;08/09/2023;Inter;-1,56
Saídas;Despesas bancárias;08/09/2023;Inter;-16,65
Entradas;Receita de aplicações;08/09/2023;Inter;361,26
Saídas;Pagamento de empréstimos;08/09/2023;Inter;-4125,11
Entradas;Transferências de entradas;08/09/2023;Inter;0
Saídas;Transferências de saídas;08/09/2023;Inter;0
Entradas;Vendas de produtos;11/09/2023;Itau Unibanco;4224446,82
Saídas;Fretes;11/09/2023;Itau Unibanco;-2337,1
Saídas;Matéria-prima;11/09/2023;Itau Unibanco;-3746855,53
Saídas;Insumos de produção;11/09/2023;Itau Unibanco;-19562,47
Saídas;Insumos;11/09/2023;Itau Unibanco;-4057,79
Saídas;Serviços terceirizados;11/09/2023;Itau Unibanco;-667,07
Saídas;Peças de manutenção;11/09/2023;Itau Unibanco;-1710,73
Saídas;Material de consumo;11/09/2023;Itau Unibanco;-754,4
Saídas;Despesas com viagens;11/09/2023;Itau Unibanco;-131,22
Saídas;Outras despesas;11/09/2023;Itau Unibanco;-237,35
Saídas;Despesas bancárias;11/09/2023;Itau Unibanco;-1788,39
Entradas;Receita de aplicações;11/09/2023;Itau Unibanco;27715,92
Entradas;Transferências de entradas;11/09/2023;Itau Unibanco;0
Saídas;Transferências de saídas;11/09/2023;Itau Unibanco;0
Saídas;Pesquisa e inovação;11/09/2023;Itau Unibanco;-150623,53
Entradas;Vendas de produtos;11/09/2023;Bradesco;200426,57
Saídas;Fretes;11/09/2023;Bradesco;-83,71
Saídas;Matéria-prima;11/09/2023;Bradesco;-138061,59
Saídas;Insumos de produção;11/09/2023;Bradesco;-1035,07
Saídas;Insumos;11/09/2023;Bradesco;-185,66
Saídas;Serviços terceirizados;11/09/2023;Bradesco;-29,22
Saídas;Peças de manutenção;11/09/2023;Bradesco;-82,28
Saídas;Material de consumo;11/09/2023;Bradesco;-27,87
Saídas;Despesas com viagens;11/09/2023;Bradesco;-6,52
Saídas;Outras despesas;11/09/2023;Bradesco;-8,31
Saídas;Despesas bancárias;11/09/2023;Bradesco;-51,26
Entradas;Receita de aplicações;11/09/2023;Bradesco;1354,35
Entradas;Transferências de entradas;11/09/2023;Bradesco;0
Saídas;Transferências de saídas;11/09/2023;Bradesco;0
Saídas;Pesquisa e inovação;11/09/2023;Bradesco;-5597,21
Entradas;Vendas de produtos;11/09/2023;Inter;67140,22
Saídas;Fretes;11/09/2023;Inter;-21,8
Saídas;Matéria-prima;11/09/2023;Inter;-27392,7
Saídas;Insumos de produção;11/09/2023;Inter;-213,73
Saídas;Insumos;11/09/2023;Inter;-55,44
Saídas;Serviços terceirizados;11/09/2023;Inter;-8,6
Saídas;Peças de manutenção;11/09/2023;Inter;-20,77
Saídas;Material de consumo;11/09/2023;Inter;-4,94
Saídas;Despesas com viagens;11/09/2023;Inter;-1,34
Saídas;Outras despesas;11/09/2023;Inter;-1,48
Saídas;Despesas bancárias;11/09/2023;Inter;-16,39
Entradas;Receita de aplicações;11/09/2023;Inter;337,87
Entradas;Transferências de entradas;11/09/2023;Inter;0
Saídas;Transferências de saídas;11/09/2023;Inter;0
Saídas;Pesquisa e inovação;11/09/2023;Inter;-1821,99
Entradas;Vendas de produtos;12/09/2023;Itau Unibanco;4532106,6
Saídas;Fretes;12/09/2023;Itau Unibanco;-2265,13
Saídas;Matéria-prima;12/09/2023;Itau Unibanco;-3335317,7
Saídas;Insumos de produção;12/09/2023;Itau Unibanco;-16405,61
Saídas;Insumos;12/09/2023;Itau Unibanco;-3965,67
Saídas;Serviços terceirizados;12/09/2023;Itau Unibanco;-826,22
Saídas;Peças de manutenção;12/09/2023;Itau Unibanco;-2066
Saídas;Material de consumo;12/09/2023;Itau Unibanco;-723,98
Saídas;Despesas com viagens;12/09/2023;Itau Unibanco;-112,65
Saídas;Outras despesas;12/09/2023;Itau Unibanco;-205,19
Saídas;Despesas bancárias;12/09/2023;Itau Unibanco;-1540,57
Entradas;Receita de aplicações;12/09/2023;Itau Unibanco;27989,34
Entradas;Transferências de entradas;12/09/2023;Itau Unibanco;0
Saídas;Transferências de saídas;12/09/2023;Itau Unibanco;0
Entradas;Vendas de produtos;12/09/2023;Bradesco;222858,26
Saídas;Fretes;12/09/2023;Bradesco;-79,16
Saídas;Matéria-prima;12/09/2023;Bradesco;-142716,34
Saídas;Insumos de produção;12/09/2023;Bradesco;-1134,35
Saídas;Insumos;12/09/2023;Bradesco;-144,08
Saídas;Serviços terceirizados;12/09/2023;Bradesco;-34,36
Saídas;Peças de manutenção;12/09/2023;Bradesco;-72,23
Saídas;Material de consumo;12/09/2023;Bradesco;-24,14
Saídas;Despesas com viagens;12/09/2023;Bradesco;-7,05
Saídas;Outras despesas;12/09/2023;Bradesco;-8,23
Saídas;Despesas bancárias;12/09/2023;Bradesco;-63,56
Entradas;Receita de aplicações;12/09/2023;Bradesco;1293,4
Entradas;Transferências de entradas;12/09/2023;Bradesco;0
Saídas;Transferências de saídas;12/09/2023;Bradesco;0
Entradas;Vendas de produtos;12/09/2023;Inter;71214,65
Saídas;Fretes;12/09/2023;Inter;-24,35
Saídas;Matéria-prima;12/09/2023;Inter;-25227,39
Saídas;Insumos de produção;12/09/2023;Inter;-225,87
Saídas;Insumos;12/09/2023;Inter;-58,24
Saídas;Serviços terceirizados;12/09/2023;Inter;-7,6
Saídas;Peças de manutenção;12/09/2023;Inter;-26,88
Saídas;Material de consumo;12/09/2023;Inter;-4,55
Saídas;Despesas com viagens;12/09/2023;Inter;-1,56
Saídas;Outras despesas;12/09/2023;Inter;-1,53
Saídas;Despesas bancárias;12/09/2023;Inter;-17,4
Entradas;Receita de aplicações;12/09/2023;Inter;365,12
Entradas;Transferências de entradas;12/09/2023;Inter;0
Saídas;Transferências de saídas;12/09/2023;Inter;0
Entradas;Vendas de produtos;13/09/2023;Itau Unibanco;4104987,35
Saídas;Fretes;13/09/2023;Itau Unibanco;-2282,35
Saídas;Matéria-prima;13/09/2023;Itau Unibanco;-3508863,75
Saídas;Insumos de produção;13/09/2023;Itau Unibanco;-19170,13
Saídas;Insumos;13/09/2023;Itau Unibanco;-3110,2
Saídas;Serviços terceirizados;13/09/2023;Itau Unibanco;-797,94
Saídas;Peças de manutenção;13/09/2023;Itau Unibanco;-2096,74
Saídas;Material de consumo;13/09/2023;Itau Unibanco;-693,15
Saídas;Despesas com viagens;13/09/2023;Itau Unibanco;-154,9
Saídas;Outras despesas;13/09/2023;Itau Unibanco;-203,3
Saídas;Despesas bancárias;13/09/2023;Itau Unibanco;-1407,6
Entradas;Receita de aplicações;13/09/2023;Itau Unibanco;20696,6
Entradas;Transferências de entradas;13/09/2023;Itau Unibanco;0
Saídas;Transferências de saídas;13/09/2023;Itau Unibanco;0
Entradas;Vendas de produtos;13/09/2023;Bradesco;221249,91
Saídas;Fretes;13/09/2023;Bradesco;-77,16
Saídas;Matéria-prima;13/09/2023;Bradesco;-139335,78
Saídas;Insumos de produção;13/09/2023;Bradesco;-1088,71
Saídas;Insumos;13/09/2023;Bradesco;-196,92
Saídas;Serviços terceirizados;13/09/2023;Bradesco;-24,75
Saídas;Peças de manutenção;13/09/2023;Bradesco;-89,51
Saídas;Material de consumo;13/09/2023;Bradesco;-33,95
Saídas;Despesas com viagens;13/09/2023;Bradesco;-6,07
Saídas;Outras despesas;13/09/2023;Bradesco;-7,4
Saídas;Despesas bancárias;13/09/2023;Bradesco;-62,82
Entradas;Receita de aplicações;13/09/2023;Bradesco;1012,44
Entradas;Transferências de entradas;13/09/2023;Bradesco;0
Saídas;Transferências de saídas;13/09/2023;Bradesco;0
Entradas;Vendas de produtos;13/09/2023;Inter;70931,54
Saídas;Fretes;13/09/2023;Inter;-19,22
Saídas;Matéria-prima;13/09/2023;Inter;-27570,69
Saídas;Insumos de produção;13/09/2023;Inter;-274,04
Saídas;Insumos;13/09/2023;Inter;-53,02
Saídas;Serviços terceirizados;13/09/2023;Inter;-8,23
Saídas;Peças de manutenção;13/09/2023;Inter;-20,01
Saídas;Material de consumo;13/09/2023;Inter;-3,62
Saídas;Despesas com viagens;13/09/2023;Inter;-1,4
Saídas;Outras despesas;13/09/2023;Inter;-1,49
Saídas;Despesas bancárias;13/09/2023;Inter;-22,26
Entradas;Receita de aplicações;13/09/2023;Inter;249,94
Entradas;Transferências de entradas;13/09/2023;Inter;0
Saídas;Transferências de saídas;13/09/2023;Inter;0
Entradas;Vendas de produtos;14/09/2023;Itau Unibanco;4162304,39
Saídas;Fretes;14/09/2023;Itau Unibanco;-2430,72
Saídas;Matéria-prima;14/09/2023;Itau Unibanco;-2765667,88
Saídas;Insumos de produção;14/09/2023;Itau Unibanco;-13882,91
Saídas;Energia elétrica;14/09/2023;Itau Unibanco;-1103621,09
Saídas;Insumos;14/09/2023;Itau Unibanco;-2748,25
Saídas;Serviços terceirizados;14/09/2023;Itau Unibanco;-838,14
Saídas;Peças de manutenção;14/09/2023;Itau Unibanco;-1855,57
Saídas;Material de consumo;14/09/2023;Itau Unibanco;-628,37
Saídas;Despesas com viagens;14/09/2023;Itau Unibanco;-136,4
Saídas;Outras despesas;14/09/2023;Itau Unibanco;-175,59
Saídas;Despesas bancárias;14/09/2023;Itau Unibanco;-1592,71
Entradas;Receita de aplicações;14/09/2023;Itau Unibanco;24250,71
Entradas;Transferências de entradas;14/09/2023;Itau Unibanco;0
Saídas;Transferências de saídas;14/09/2023;Itau Unibanco;0
Entradas;Vendas de produtos;14/09/2023;Bradesco;250309,82
Saídas;Fretes;14/09/2023;Bradesco;-83,41
Saídas;Matéria-prima;14/09/2023;Bradesco;-140356,31
Saídas;Insumos de produção;14/09/2023;Bradesco;-1017,54
Saídas;Energia elétrica;14/09/2023;Bradesco;-54739,67
Saídas;Insumos;14/09/2023;Bradesco;-161,39
Saídas;Serviços terceirizados;14/09/2023;Bradesco;-32,65
Saídas;Peças de manutenção;14/09/2023;Bradesco;-73,86
Saídas;Material de consumo;14/09/2023;Bradesco;-24,6
Saídas;Despesas com viagens;14/09/2023;Bradesco;-6,94
Saídas;Outras despesas;14/09/2023;Bradesco;-9,21
Saídas;Despesas bancárias;14/09/2023;Bradesco;-57,8
Entradas;Receita de aplicações;14/09/2023;Bradesco;1193,76
Entradas;Transferências de entradas;14/09/2023;Bradesco;0
Saídas;Transferências de saídas;14/09/2023;Bradesco;0
Entradas;Vendas de produtos;14/09/2023;Inter;65061,45
Saídas;Fretes;14/09/2023;Inter;-20,49
Saídas;Matéria-prima;14/09/2023;Inter;-28736,97
Saídas;Insumos de produção;14/09/2023;Inter;-280,58
Saídas;Energia elétrica;14/09/2023;Inter;-15114,63
Saídas;Insumos;14/09/2023;Inter;-57,62
Saídas;Serviços terceirizados;14/09/2023;Inter;-8,88
Saídas;Peças de manutenção;14/09/2023;Inter;-22,51
Saídas;Material de consumo;14/09/2023;Inter;-4,06
Saídas;Despesas com viagens;14/09/2023;Inter;-1,67
Saídas;Outras despesas;14/09/2023;Inter;-1,19
Saídas;Despesas bancárias;14/09/2023;Inter;-22,96
Entradas;Receita de aplicações;14/09/2023;Inter;253,13
Entradas;Transferências de entradas;14/09/2023;Inter;0
Saídas;Transferências de saídas;14/09/2023;Inter;0
Entradas;Vendas de produtos;15/09/2023;Itau Unibanco;4537610,45
Saídas;Fretes;15/09/2023;Itau Unibanco;-2242,76
Saídas;Matéria-prima;15/09/2023;Itau Unibanco;-3043670,58
Saídas;Insumos de produção;15/09/2023;Itau Unibanco;-20469,64
Saídas;Insumos;15/09/2023;Itau Unibanco;-3399,69
Saídas;Serviços terceirizados;15/09/2023;Itau Unibanco;-971,97
Saídas;Peças de manutenção;15/09/2023;Itau Unibanco;-1797,39
Saídas;Material de consumo;15/09/2023;Itau Unibanco;-614,62
Saídas;Despesas com viagens;15/09/2023;Itau Unibanco;-130,36
Saídas;Outras despesas;15/09/2023;Itau Unibanco;-176,93
Saídas;Despesas bancárias;15/09/2023;Itau Unibanco;-1357,14
Entradas;Receita de aplicações;15/09/2023;Itau Unibanco;24391,05
Entradas;Transferências de entradas;15/09/2023;Itau Unibanco;0
Saídas;Transferências de saídas;15/09/2023;Itau Unibanco;0
Entradas;Vendas de produtos;15/09/2023;Bradesco;208119,65
Saídas;Fretes;15/09/2023;Bradesco;-63,97
Saídas;Matéria-prima;15/09/2023;Bradesco;-127899,39
Saídas;Insumos de produção;15/09/2023;Bradesco;-1058,4
Saídas;Insumos;15/09/2023;Bradesco;-171,88
Saídas;Serviços terceirizados;15/09/2023;Bradesco;-28,97
Saídas;Peças de manutenção;15/09/2023;Bradesco;-72,83
Saídas;Material de consumo;15/09/2023;Bradesco;-23,49
Saídas;Despesas com viagens;15/09/2023;Bradesco;-6,78
Saídas;Outras despesas;15/09/2023;Bradesco;-8,06
Saídas;Despesas bancárias;15/09/2023;Bradesco;-61,72
Entradas;Receita de aplicações;15/09/2023;Bradesco;993,73
Entradas;Transferências de entradas;15/09/2023;Bradesco;0
Saídas;Transferências de saídas;15/09/2023;Bradesco;0
Entradas;Vendas de produtos;15/09/2023;Inter;77080,19
Saídas;Fretes;15/09/2023;Inter;-19,14
Saídas;Matéria-prima;15/09/2023;Inter;-30371,5
Saídas;Insumos de produção;15/09/2023;Inter;-212,43
Saídas;Insumos;15/09/2023;Inter;-45,75
Saídas;Serviços terceirizados;15/09/2023;Inter;-8,61
Saídas;Peças de manutenção;15/09/2023;Inter;-25,7
Saídas;Material de consumo;15/09/2023;Inter;-3,75
Saídas;Despesas com viagens;15/09/2023;Inter;-1,32
Saídas;Outras despesas;15/09/2023;Inter;-1,68
Saídas;Despesas bancárias;15/09/2023;Inter;-21,32
Entradas;Receita de aplicações;15/09/2023;Inter;258,42
Entradas;Transferências de entradas;15/09/2023;Inter;0
Saídas;Transferências de saídas;15/09/2023;Inter;0
Entradas;Vendas de produtos;18/09/2023;Itau Unibanco;4315888,95
Saídas;Fretes;18/09/2023;Itau Unibanco;-2313
Saídas;Matéria-prima;18/09/2023;Itau Unibanco;-2700678,7
Saídas;Insumos de produção;18/09/2023;Itau Unibanco;-13793,17
Saídas;Água;18/09/2023;Itau Unibanco;-309066,86
Saídas;Insumos;18/09/2023;Itau Unibanco;-3345,75
Saídas;Serviços terceirizados;18/09/2023;Itau Unibanco;-976,48
Saídas;Peças de manutenção;18/09/2023;Itau Unibanco;-1798,34
Saídas;Material de consumo;18/09/2023;Itau Unibanco;-621,02
Saídas;Despesas com viagens;18/09/2023;Itau Unibanco;-161,82
Saídas;Outras despesas;18/09/2023;Itau Unibanco;-212,85
Saídas;Despesas bancárias;18/09/2023;Itau Unibanco;-1750,53
Entradas;Receita de aplicações;18/09/2023;Itau Unibanco;28652,61
Entradas;Transferências de entradas;18/09/2023;Itau Unibanco;0
Saídas;Transferências de saídas;18/09/2023;Itau Unibanco;0
Entradas;Vendas de produtos;18/09/2023;Bradesco;255856,74
Saídas;Fretes;18/09/2023;Bradesco;-77,59
Saídas;Matéria-prima;18/09/2023;Bradesco;-132419,59
Saídas;Insumos de produção;18/09/2023;Bradesco;-888,55
Saídas;Água;18/09/2023;Bradesco;-12396,33
Saídas;Insumos;18/09/2023;Bradesco;-176,86
Saídas;Serviços terceirizados;18/09/2023;Bradesco;-30,08
Saídas;Peças de manutenção;18/09/2023;Bradesco;-85,46
Saídas;Material de consumo;18/09/2023;Bradesco;-32,48
Saídas;Despesas com viagens;18/09/2023;Bradesco;-6,22
Saídas;Outras despesas;18/09/2023;Bradesco;-7,53
Saídas;Despesas bancárias;18/09/2023;Bradesco;-65,23
Entradas;Receita de aplicações;18/09/2023;Bradesco;1293,31
Entradas;Transferências de entradas;18/09/2023;Bradesco;0
Saídas;Transferências de saídas;18/09/2023;Bradesco;0
Entradas;Vendas de produtos;18/09/2023;Inter;72108,57
Saídas;Fretes;18/09/2023;Inter;-25,16
Saídas;Matéria-prima;18/09/2023;Inter;-28668,74
Saídas;Insumos de produção;18/09/2023;Inter;-300,92
Saídas;Água;18/09/2023;Inter;-4492,96
Saídas;Insumos;18/09/2023;Inter;-45,69
Saídas;Serviços terceirizados;18/09/2023;Inter;-8,32
Saídas;Peças de manutenção;18/09/2023;Inter;-25,97
Saídas;Material de consumo;18/09/2023;Inter;-3,97
Saídas;Despesas com viagens;18/09/2023;Inter;-1,37
Saídas;Outras despesas;18/09/2023;Inter;-1,51
Saídas;Despesas bancárias;18/09/2023;Inter;-17,49
Entradas;Receita de aplicações;18/09/2023;Inter;366,94
Entradas;Transferências de entradas;18/09/2023;Inter;0
Saídas;Transferências de saídas;18/09/2023;Inter;0
Entradas;Vendas de produtos;19/09/2023;Itau Unibanco;4239101,77
